Packet;Channel 1;Channel 2;Channel 3;Channel 4;Channel 5;Channel 6
790188;213750698,66666666;206650717,86666667;-9261691,733333332;821307,7333333333;22880793,6;54243438,93333333
790189;-434352512;-427196663,46666664;-9266030,933333334;824840,5333333333;22867451,733333334;48858432
790190;372893209,6;367147840;-9274986,666666666;817544,5333333333;22843925,333333332;58872716,8
790191;-142632891,73333332;-144033275,73333332;-9280576;844300,8;22855752,533333335;44289408
790192;-206797286,4;-201552503,46666667;-9242001,066666666;873501,8666666667;22887074,133333333;63374728,53333333
790193;401237627,73333335;392543808;-9282581,333333334;839863,4666666667;22848247,466666665;39897390,93333333
790194;-411052462,93333334;-406302694,4;-9274291,2;826410,6666666666;22855470,933333334;67634248,53333333
790195;151864908,8;151166634,66666666;-9219336,533333333;868130,1333333333;22876458,666666668;35823061,333333336
790196;152621410,13333333;146337881,6;-9278485,333333334;841493,3333333334;22851741,866666667;71468215,46666667
790197;-411318967,46666664;-404121169,06666666;-9247718,4;849109,3333333334;22879675,733333334;32181960,533333335
790198;400944405,3333333;394286011,73333335;-9279637,333333334;841774,9333333333;22857591,466666665;74882756,26666667
790199;-206017651,2;-206186820,26666668;-9242790,4;863726,9333333333;22881288,533333335;29019417,6
790200;-143497753,6;-139134451,2;-9246152,533333333;836979,2;22873834,666666668;77751859,2
790201;373329297,06666666;364678732,8;-9286144;848874,6666666666;22864533,333333332;26432814,933333334
790202;-434169181,8666667;-428572147,2;-9267579,733333332;830028,8;22858572,8;80036236,8
790203;213069320,53333333;211138304;-9255718,4;837461,3333333334;22867989,333333332;24487705,6
790204;87428480;82097228,8;-9269128,533333333;844573,8666666667;22877866,666666668;81636731,73333333
790205;-378679193,6;-371614284,8;-9252987,733333332;844919,4666666667;22861785,6;23242560
790206;418929147,73333335;411511492,26666665;-9243059,2;858743,4666666667;22870609,066666666;82511406,93333334
790207;-264627340,8;-263562897,06666666;-9282871,466666667;828010,6666666666;22846920,533333335;22703040
790208;-76986107,73333333;-73647227,73333333;-9250858,666666666;848145,0666666667;22858414,933333334;82691635,2
790209;336038156,8;327596646,4;-9256337,066666666;866176;22877312;22888072,533333335
790210;-446941410,1333333;-440696878,93333334;-9258282,666666666;854860,8;22862562,133333333;82169604,26666667
790211;268873216;265713732,26666668;-9266043,733333332;839308,8;22853448,533333335;23797094,4
790212;19907810,133333333;15628164,266666668;-9294604,8;827758,9333333333;22849348,266666666;80884851,2
790213;-337017608,53333336;-330292202,6666667;-9233237,333333334;882269,8666666667;22892032;25442338,133333333
790214;426500224;418486220,8;-9249561,6;860211,2;22868381,866666667;78914828,8
790215;-317139848,53333336;-314905600;-9266291,2;846549,3333333334;22888558,933333334;27716672
790216;-8799889,066666666;-6572014,933333334;-9252714,666666666;853235,2;22883097,6;76314453,33333333
790217;290285657,6;282284292,26666665;-9260808,533333333;846173,8666666667;22900189,866666667;30591424
790218;-449201501,8666667;-442434713,6;-9268450,133333333;842884,2666666667;22874978,133333333;73169339,73333333
790219;317778577,06666666;313477265,06666666;-9237888;866717,8666666667;22913689,6;33998984,53333333
790220;-48430741,333333336;-51533371,733333334;-9298670,933333334;828800;22836800;69497198,93333334
790221;-287525405,8666667;-281287833,6;-9233348,266666668;877538,1333333333;22879321,6;37885725,86666667
790222;423445376;415018496;-9286737,066666666;844932,2666666667;22859750,4;65418884,266666666
790223;-362200746,6666667;-358844215,46666664;-9269337,6;860825,6;22888499,2;42139264
790224;59286771,2;60322227,2;-9264972,8;853137,0666666667;22871470,933333334;61012091,733333334
790225;237216742,4;229820202,66666666;-9276142,933333334;832029,8666666667;22887133,866666667;46602329,6
790226;-440796147,2;-433726630,4;-9261491,2;858862,9333333333;22880605,866666667;56436544
790227;358739114,6666667;353378820,26666665;-9224247,466666667;890389,3333333334;22914406,4;51237239,46666667
790228;-115804185,6;-117703859,2;-9296226,133333333;844561,0666666667;22853043,2;51791671,46666667
790229;-231314628,26666668;-225740710,4;-9257894,4;850325,3333333334;22867417,6;55965696
790230;409774237,8666667;401128985,6;-9277405,866666667;849591,4666666667;22850073,6;47127752,53333333
790231;-398767308,8;-394397209,6;-9246813,866666667;896183,4666666667;22911991,466666665;60570235,733333334
790232;125707831,46666667;125529220,26666667;-9258440,533333333;846536,5333333333;22849390,933333334;42612326,4
790233;178118702,93333334;171480704;-9265527,466666667;860492,8;22870451,2;64974592
790234;-421909009,06666666;-414689501,8666667;-9267477,333333334;839479,4666666667;22860138,666666668;38349226,666666664
790235;390727995,73333335;384424763,73333335;-9243502,933333334;856038,4;22892561,066666666;69063488
790236;-180634278,4;-181305838,93333334;-9256887,466666667;864571,7333333333;22889420,8;34426333,86666667
790237;-169734348,8;-165001685,33333334;-9257126,4;847564,8;22870958,933333334;72797794,13333334
790238;385924241,06666666;377233608,53333336;-9275217,066666666;860872,5333333333;22878830,933333334;30943684,266666666
790239;-425884846,93333334;-420620599,46666664;-9243869,866666667;870557,8666666667;22893593,6;76030254,93333334
790240;188751701,33333334;187315340,8;-9255795,2;849399,4666666667;22861883,733333334;27971456
790241;114410193,06666666;108657177,6;-9255040;867357,8666666667;22899042,133333333;78675750,4
790242;-393121753,6;-385958374,4;-9251353,6;853141,3333333334;22886220,8;25633476,266666666
790243;412825723,73333335;405726058,6666667;-9278711,466666667;831441,0666666667;22864499,2;80686216,53333333
790244;-241425681,06666666;-240831517,86666667;-9273821,866666667;836027,7333333333;22865787,733333334;23945843,2
790245;-104341580,8;-100559035,73333333;-9229819,733333332;869316,2666666667;22892036,266666666;82057024
790246;352368243,2;343828761,6;-9264695,466666667;854549,3333333334;22860074,666666668;22971101,866666667
790247;-442978990,93333334;-436973329,06666666;-9253260,8;855227,7333333333;22871872;82682385,06666666
790248;246895475,2;244234973,86666667;-9251682,133333333;851946,6666666666;22861760;22654835,2
790249;47596889,6;42881450,666666664;-9259003,733333332;854088,5333333333;22903189,333333332;82561544,53333333
790250;-355006502,4;-348109341,8666667;-9236740,266666668;848861,8666666667;22890112;23126331,733333334
790251;424698077,8666667;416900066,1333333;-9266257,066666666;841821,8666666667;22868078,933333334;81765000,53333333
790252;-296568000;-294798476,8;-9266530,133333333;856674,1333333333;22887914,666666668;24323584
790253;-36623099,733333334;-33938094,93333333;-9228445,866666667;881506,1333333333;22896763,733333334;80224064
790254;309922589,8666667;301732074,6666667;-9256960;850820,2666666667;22864836,266666666;26184580,266666666
790255;-449540181,3333333;-442974233,6;-9270259,2;837235,2;22849928,533333335;78050346,66666667
790256;298787413,3333333;294951458,1333333;-9226026,666666666;859609,6;22874794,666666668;28696627,2
790257;-20571613,866666667;-24164160;-9234086,4;866918,4;22891357,866666667;75219737,6
790258;-308563818,6666667;-302120691,2;-9258350,933333334;837030,4;22856691,2;31786598,4
790259;425969728;417682133,3333333;-9261640,533333333;852697,6;22873190,4;71844014,93333334
790260;-344799223,46666664;-341907515,73333335;-9257420,8;863436,8;22915724,8;35409297,06666667
790261;31673373,866666667;33193301,333333332;-9262331,733333332;835831,4666666667;22874325,333333332;68000635,73333333
790262;259706419,2;252041006,93333334;-9244288;861324,8;22917320,533333335;39396791,46666667
790263;-445476117,3333333;-438498030,93333334;-9251208,533333333;858577,0666666667;22878839,466666665;63838382,93333333
790264;343117717,3333333;338188211,2;-9248166,4;855351,4666666667;22890257,066666666;43765900,8
790265;-88528691,2;-90928964,26666667;-9279931,733333332;847330,1333333333;22853632;59351082,666666664
790266;-254949316,26666668;-249090709,33333334;-9249685,333333334;856947,2;22867170,133333333;48308659,2
790267;416581388,8;407981900,8;-9246711,466666667;875114,6666666666;22864179,2;54707630,93333333
790268;-384999223,46666664;-381027379,2;-9272840,533333333;850274,1333333333;22886131,2;52995746,13333333
790269;98926869,33333333;99230946,13333334;-9270161,066666666;836189,8666666667;22867703,466666665;50022886,4
790270;202862118,4;195872055,46666667;-9276629,333333334;842833,0666666667;22885324,8;57643899,733333334
790271;-430841147,73333335;-423673361,06666666;-9229341,866666667;848644,2666666667;22889864,533333335;45409664
790272;378840422,4;372908740,26666665;-9254677,333333334;835281,0666666667;22878877,866666667;62182139,733333334
790273;-154616430,93333334;-155797457,06666666;-9294361,6;820040,5333333333;22850393,6;40973124,266666666
790274;-195366536,53333333;-190289881,6;-9208021,333333334;870907,7333333333;22899050,666666668;66489352,53333333
790275;396841587,2;388124859,73333335;-9256900,266666668;848106,6666666666;22878920,533333335;36811106,13333333
790276;-416081480,53333336;-411184460,8;-9246297,6;849045,3333333334;22878028,8;70486698,66666667
790277;163521113,6;162577966,93333334;-9243746,133333333;835899,7333333333;22856802,133333333;33050167,466666665
790278;140839338,66666666;134695991,46666667;-9243059,2;853132,8;22874001,066666666;74030715,73333333
790279;-405966660,26666665;-398783210,6666667;-9259959,466666667;857476,2666666667;22855394,133333333;29775249,066666666
790280;405082726,4;398264166,4;-9265245,866666667;845051,7333333333;22877499,733333334;77036970,66666667
790281;-217205555,2;-217165602,13333333;-9281019,733333332;835869,8666666667;22865672,533333335;27021448,533333335
790282;-131380774,4;-127221026,13333334;-9237917,866666667;846813,8666666667;22881002,666666668;79466914,13333334
790283;367085388,8;358471133,8666667;-9254148,266666668;859895,4666666667;22892706,133333333;24889595,733333334
790284;-437310033,06666666;-431603285,3333333;-9268040,533333333;846468,2666666667;22891750,4;81263671,46666667
790285;223834688;221654634,66666666;-9234235,733333332;861917,8666666667;22895974,4;23469764,266666666
790286;75052821,33333333;69906888,53333333;-9283498,666666666;832550,4;22868654,933333334;82333853,86666666
790287;-371616691,2;-364570504,53333336;-9240430,933333334;853094,4;22861742,933333334;22760695,466666665
790288;421097079,46666664;413580057,6;-9245115,733333332;852211,2;22871091,2;82697501,86666666
790289;-274861448,53333336;-273551692,8;-9256055,466666667;861994,6666666666;22867835,733333334;22751833,6
790290;-64437077,333333336;-61302468,266666666;-9233382,4;859020,8;22871991,466666665;82342250,66666667
790291;328177557,3333333;319824669,8666667;-9267925,333333334;826892,8;22842807,466666665;23478144
790292;-448146538,6666667;-441795336,53333336;-9257177,6;833600;22871334,4;81272657,06666666
790293;278452992;275081698,1333333;-9244616,533333333;845469,8666666667;22882402,133333333;24907315,2
790294;7278033,066666666;3209728;-9276979,2;841629,8666666667;22876582,4;79497501,86666666
790295;-328417843,2;-321750813,8666667;-9243895,466666667;845875,2;22876407,466666665;27041036,8
790296;426783581,8666667;418655705,6;-9260992;851524,2666666667;22873019,733333334;77044761,6
790297;-326013657,6;-323582668,8;-9274312,533333333;842884,2666666667;22885585,066666666;29789102,933333334
790298;3845051,7333333334;5848277,333333333;-9236932,266666668;878903,4666666667;22899916,8;74007833,6
790299;281033437,8666667;273133742,93333334;-9275771,733333332;862929,0666666667;22879061,333333332;33064209,066666666
790300;-448434666,6666667;-441603524,26666665;-9268718,933333334;833134,9333333333;22868258,133333333;70503159,46666667
790301;325998212,26666665;321491972,26666665;-9256439,466666667;858786,1333333333;22887808;36826850,13333333
790302;-60975509,333333336;-63897002,666666664;-9275985,066666666;858210,1333333333;22891630,933333334;66536618,666666664
790303;-277563609,6;-271475558,4;-9252394,666666666;858099,2;22885175,466666665;40997585,06666667
790304;421718455,46666664;413221614,93333334;-9281966,933333334;836300,8;22861832,533333335;62182899,2
790305;-369635336,53333336;-366094468,26666665;-9274914,133333333;840691,2;22879411,2;45453346,13333333
790306;71795400,53333333;72587101,86666666;-9239927,466666667;865655,4666666667;22879808;57646105,6
790307;226764386,13333333;219465143,46666667;-9273250,133333333;849979,7333333333;22884757,333333332;50053384,53333333
790308;-438058577,06666666;-430946154,6666667;-9246737,066666666;869939,2;22893414,4;53020864
790309;365387089,06666666;359838135,46666664;-9262685,866666667;863125,3333333334;22869563,733333334;54735611,733333334
790310;-128050214,4;-129732471,46666667;-9274717,866666667;853849,6;22858764,8;48320742,4
790311;-220250444,8;-214852215,46666667;-9250436,266666668;852706,1333333333;22866018,133333333;59366997,333333336
790312;406115332,26666665;397431603,2;-9256580,266666668;861141,3333333334;22872558,933333334;43759091,2
790313;-404521693,8666667;-400000977,06666666;-9292740,266666668;823138,1333333333;22843123,2;63840704
790314;137656375,46666667;137214737,06666666;-9236027,733333332;876087,4666666667;22891366,4;39391688,53333333
790315;166643716,26666668;160158331,73333332;-9286374,4;835788,8;22871645,866666667;68038254,93333334
790316;-417303197,8666667;-410101614,93333334;-9229017,6;874077,8666666667;22877286,4;35408580,266666666
790317;395549299,2;389062604,8;-9258986,666666666;850321,0666666667;22867635,2;71852049,06666666
790318;-192202171,73333332;-192658466,13333333;-9306636,8;833493,3333333334;22848238,933333334;31784584,533333335
790319;-157859310,93333334;-153319155,2;-9239948,8;876505,6;22877815,466666665;75200085,33333333
790320;380417651,2;371708701,8666667;-9272430,933333334;853154,1333333333;22835801,6;28672038,4
790321;-429845026,1333333;-424465757,8666667;-9255633,066666666;873356,8;22861213,866666667;78051592,53333333
790322;199934421,33333334;198248311,46666667;-9280230,4;843520;22839522,133333333;26189418,666666668
790323;102264866,13333334;96694033,06666666;-9271970,133333333;888106,6666666666;22904648,533333335;80234632,53333333
790324;-386713612,8;-379600102,4;-9252723,2;871714,1333333333;22884416;24327884,8
790325;415892846,93333334;408601608,53333336;-9265169,066666666;857501,8666666667;22876433,066666666;81766421,33333333
790326;-252002086,4;-251231078,4;-9302071,466666667;841169,0666666667;22868706,133333333;23160294,4
790327;-91892957,86666666;-88344226,13333334;-9245196,8;889122,1333333333;22905028,266666666;82604731,73333333
790328;345158336;336643972,26666665;-9280955,733333332;848183,4666666667;22880721,066666666;22671462,4
790329;-444996326,4;-438907635,2;-9267217,066666666;855197,8666666667;22886498,133333333;82687189,33333333
790330;257011891,2;254121088;-9261563,733333332;858261,3333333334;22880814,933333334;22932475,733333334
790331;35092305,06666667;30566041,6;-9279291,733333332;859643,7333333333;22880017,066666666;82043541,33333333
